ID,Price,Area,floorCount,RoomCount,BedRoomCount,ToiletCount,Furniture,Facade,View,Direction,DistanceToMainRoad,OwnershipCertification,LandOwnershipCertification,houseOwnershipCertification,Location,Type

FID535STTIF2,0,150,2,4,4,0,,0,,0,0,,0,0,"Dự án KDC Đức Phát 3, Đường Quốc Lộ 13, Thị trấn Lai Uyên, Bàu Bàng, Bình Dương","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID535STTIF3,0,150,3,5,5,0,Nhà đã hoàn thiện.,0,,0,0,Sổ đỏ.,0,0,"Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID535STTIF4,0,120,1,0,0,0,,0,,0,0,,0,0,"Dự án La Vida Residences, Đường 3/2, Phường 12, Vũng Tàu, Bà Rịa Vũng Tàu",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID535STTIF5,0,150,2,2,2,0,,0,,0,0,,0,0,"Đường Quốc Lộ 13, Xã Lai Hưng, Bàu Bàng, Bình Dương",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID535STTIF6,45000000000,164,1,0,0,0,,0,,0,0,,0,0,"Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID535STTIF7,7000000000,90,4,0,0,0,,0,,0,0,,0,0,"Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID535STTIF8,0,330,3,4,4,0,"Bàn giao thô bên trong và ngoài,phong cách địa trung hải.",0,,0,0,Sở hữu lâu dài,0,0,"Dự án Vinhomes Green Villas, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID535STTIF9,8000000000,160,1,0,0,0,,0,,0,0,,0,0,"Đường Mã Lò, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",Bán nhà riêng

FID535STTIF10,1000000000,32,4,3,3,0,"Trang bị đầy đủ nội thất cơ bản như: + Hệ thống của gỗ lim. + Thiết bị vệ sinh Viglacera. + Cầu thang đá. + Hệ thống trần thạch cao, thiết bị đầu chờ điều hòa.",0,,0,0,Có sổ.,0,0,"Đường Quang Lãm, Phường Phú Lãm, Hà Đông, Hà Nội",Bán nhà riêng

FID535STTIF11,2000000000,96,2,4,4,0,"Nội thất cao cấp nhập khẩu từ Ý, như hình",0,,0,0,Đã có sổ hồng riêng,0,1,"Dự án Champaca Garden, Dĩ An, Bình Dương","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID535STTIF12,5000000000,48,4,3,3,0,,0,,0,0,Có sổ,0,0,"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh",Bán nhà riêng

FID535STTIF13,2000000000,30,4,3,3,0,Hiện đại.,0,,0,0,"Sổ hồng, pháp lý rõ ràng.",0,1,"Phố Cầu Cốc, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",Bán nhà riêng

FID535STTIF14,19000000000,84,4,6,6,0,NTCC,0,,0,0,Sổ hồng chính chủ.,0,1,"Đường Hồ Văn Huê, Phường 9, Phú Nhuận, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID535STTIF15,12000000000,80,2,0,0,0,Cơ bản.,0,,0,0,Sổ đỏ.,0,0,"Đường Kim Giang, Phường Kim Giang, Thanh Xuân, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID535STTIF16,9000000000,120,2,3,3,0,,0,,0,0,,0,0,"Đường Hương lộ 2, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",Bán nhà riêng

FID535STTIF17,12000000000,70,1,0,0,0,,0,,0,0,,0,0,"Đường Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",Bán nhà riêng

FID535STTIF18,7000000000,70,7,18,18,0,Đầy đủ nội thất.,0,,0,0,,0,0,"Đường Nguyễn Trãi, Phường Khương Đình, Thanh Xuân, Hà Nội",Bán nhà riêng

FID535STTIF19,1000000000,45,4,4,4,0,"- Nội thất: Nhà được đầu tư nội thất cao cấp, cửa chính 2 lớp, tất cả cửa sổ cửa nhà vệ sinh đều sử dụng cửa nhôm kính Việt Pháp, tủ bếp gỗ Sồi, cầu thang con tiện gỗ nghiến, toàn bộ cửa thông phòng,",0,,0,0,,0,0,"Phường Đồng Mai, Hà Đông, Hà Nội",Bán nhà riêng

FID535STTIF20,9000000000,132,1,3,3,0,,0,,0,0,Có sổ,0,0,"Đường Đặng Văn Bi, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",Bán nhà riêng

FID536STTIF1,6000000000,72,1,4,4,0,,0,,0,0,,0,0,"Đường Thạnh Mỹ Lợi, Phường Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",Bán nhà riêng

FID536STTIF2,17000000000,80,2,0,0,0,,0,,0,0,Sổ hồng cá nhân.,0,1,"Đường Bà Hạt, Quận 10, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID536STTIF3,4000000000000,3550,22,0,0,0,,0,,0,0,,0,0,"Phường Lý Thái Tổ, Hoàn Kiếm, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID536STTIF4,3000000000,49,2,2,2,0,,0,,0,0,Có sổ,0,0,"Đường Đỗ Xuân Hợp, Phường Phước Bình, Quận 9, Hồ Chí Minh",Bán nhà riêng

FID536STTIF5,45000000000,91,8,0,0,0,,0,,0,0,,0,0,"Đường Tây Sơn, Phường Ngã Tư Sở, Đống Đa, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID536STTIF6,6000000000,56,4,4,4,0,,0,,0,0,,0,0,"Đường Nguyễn Ngọc Nại, Phường Thanh Xuân Nam, Thanh Xuân, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID536STTIF7,70000000000,143,5,0,0,0,,0,,0,0,Sổ đỏ.,0,0,"Phố Chùa Bộc, Phường Khương Thượng, Đống Đa, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID536STTIF8,5000000000,36,1,3,3,0,,0,,0,0,,0,0,"Đường Nguyễn Thượng Hiền, Phường 5, Bình Thạnh, Hồ Chí Minh",Bán nhà riêng

FID536STTIF9,29000000000,79,4,0,0,0,,0,,0,0,,0,0,"Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID536STTIF10,6000000000,52,5,6,6,0,,0,,0,0,,0,0,"Đường Tây Sơn, Phường Thịnh Quang, Đống Đa, Hà Nội",Bán nhà riêng

FID536STTIF11,23000000000,78,5,0,0,0,,0,,0,0,SĐCC.,0,0,"Đường Giải Phóng, Phường Phương Mai, Đống Đa, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID536STTIF12,34000000000,98,7,0,0,0,"Cầu thang, cửa kính chất lượng cao. WC và công trình phụ đầy đủ.",0,,0,0,,0,0,"Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID536STTIF13,5000000000,53,3,4,4,0,Full nội thất.,0,,0,0,Đã có sổ.,0,0,"Đường Số 2, Phường Trường Thọ, Thủ Đức, Hồ Chí Minh",Bán nhà riêng

FID536STTIF14,169000000000,310,2,0,0,0,,0,,0,0,,0,0,"Phố Hàng Bè, Phường Hàng Bạc, Hoàn Kiếm, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID536STTIF15,5000000000,120,3,0,0,0,,0,,0,0,,0,0,"Dự án Aqua City, Xã Long Hưng, Biên Hòa, Đồng Nai","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID536STTIF16,48000000000,150,6,0,0,0,,0,,0,0,,0,0,"Đường Cát Linh, Phường Cát Linh, Đống Đa, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID536STTIF17,0,85,3,4,4,0,Đầy đủ,0,,0,0,Sổ đỏ,0,0,"Đường Quốc lộ 1A, Xã Nội Duệ, Tiên Du, Bắc Ninh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID536STTIF18,25000000000,150,1,0,0,0,,0,,0,0,,0,0,"Đường Cộng Hòa, Phường 13, Tân Bình, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID536STTIF19,3000000000,32,3,3,3,0,,0,,0,0,Sổ hồng,0,1,"Đường Lô Tư, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",Bán nhà riêng

FID536STTIF20,57000000000,210,6,11,11,0,,0,,0,0,Sổ đỏ,0,0,"Đường Đào Tấn, Phường Liễu Giai, Ba Đình, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID537STTIF1,282000000000,600,14,0,0,0,,0,,0,0,,0,0,"Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID537STTIF2,5000000000,45,5,6,6,0,,0,,0,0,Sổ đỏ chính chủ,0,0,"Phố Lạc Trung, Phường Thanh Lương, Hai Bà Trưng, Hà Nội",Bán nhà riêng

FID537STTIF3,1000000000,30,1,0,0,0,,0,,0,0,Đã có sổ.,0,0,"Phường Thổ Quan, Đống Đa, Hà Nội",Bán nhà riêng

FID537STTIF4,48000000000,150,6,0,0,0,,0,,0,0,,0,0,"Đường Cát Linh, Phường Cát Linh, Đống Đa, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID537STTIF5,48000000000,150,5,0,0,0,,0,,0,0,,0,0,"Đường Cát Linh, Phường Cát Linh, Đống Đa, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID537STTIF6,145000000000,254,1,0,0,0,,0,,0,0,,0,0,"Đường Mạc Thái Tông, Phường Trung Hòa, Cầu Giấy, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID537STTIF7,12000000000,50,7,10,10,0,Đang hoàn thiện,0,,0,0,,0,0,"Dự án Làng Việt Kiều Châu Âu Euroland, Đường Nguyễn Văn Lộc, Phường Mỗ Lao, Hà Đông, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID537STTIF8,7000000000,49,1,0,0,0,,0,,0,0,,0,0,"Đường Nguyễn Văn Đậu, Phường 11, Bình Thạnh, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID537STTIF9,25000000000,52,5,5,5,0,,0,,0,0,Đầy đủ.,0,0,"Đường Nguyễn Trãi, Phường 7, Quận 5, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID537STTIF10,1000000000,0,2,0,0,0,CƠ BẢN,0,,0,0,ĐÃ CÓ SỔ,0,0,"Phường Đông Hòa, Dĩ An, Bình Dương",Bán nhà riêng

FID537STTIF11,34000000000,133,5,6,6,0,"Bê tông cốt thép chắc chắn, theo phong cách hiện đại, đặc trưng của ngôi nhà.",0,,0,0,"Sổ hồng, hoàn công đầy đủ, công chứng trong ngày.",0,1,"Đường Hồ Biểu Chánh, Phường 11, Phú Nhuận, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID537STTIF12,12000000000,62,1,4,4,0,,0,,0,0,Sổ hồng.,0,1,"Đường Ba Vân, Phường 14, Tân Bình, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID537STTIF13,3000000000,44,2,2,2,0,,0,,0,0,Sổ hồng,0,1,"Đường Tân Kỳ Tân Quý, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",Bán nhà riêng

FID537STTIF14,0,1426,1,1,1,0,,0,,0,0,Đầy đủ,0,0,"Đường 1, Xã Suối Tiên, Diên Khánh, Khánh Hòa",Bán nhà riêng

FID537STTIF15,3000000000,55,3,0,0,0,,0,,0,0,,0,0,"Đường Tô Hiến Thành, Phường 13, Quận 10, Hồ Chí Minh",Bán nhà riêng

FID537STTIF16,14000000000,128,5,0,0,0,,0,,0,0,,0,0,"Dự án Vinhomes Grand Park quận 9, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID537STTIF17,16000000000,115,1,0,0,0,,0,,0,0,,0,0,"Đường Hồng Bàng, Phường 16, Quận 11, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID537STTIF18,1000000000,66,1,3,3,0,,0,,0,0,,0,0,"Đường Bình Chuẩn 76, Phường Bình Chuẩn, Thuận An, Bình Dương",Bán nhà riêng

FID537STTIF19,17000000000,120,5,0,0,0,,0,,0,0,Có sổ,0,0,"Đường Bàu Cát, Phường 14, Tân Bình, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID537STTIF20,3000000000,56,3,2,2,0,,0,,0,0,Sổ hồng,0,1,"Hẻm 20, Đường Bình Thành, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",Bán nhà riêng

FID538STTIF1,43000000000,250,8,0,0,0,,0,,0,0,Sổ hồng,0,1,"Đường Vườn Lài, Phường Tân Thành, Tân Phú, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID538STTIF2,2000000000,39,5,5,5,0,"- Nhà xây bê tông cốt thép chắc chắn, sơn Nippon được bả 2 lớp, trần nhà trang trí thạch cao, đèn led. Nội thất đầy đủ, sang trọng (điều hòa, nóng lạnh, giường, tủ... ) có đường nước sạch có thể dọn v",0,,0,0,,0,0,"Đường Trần Hữu Dực, Phường Phương Canh, Nam Từ Liêm, Hà Nội.",Bán nhà riêng

FID538STTIF3,2000000000,14,1,0,0,0,,0,,0,0,,0,0,"Đường Lê Hồng Phong, Phường Phú Thọ, Thủ Dầu Một, Bình Dương",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID538STTIF4,13000000000,300,3,5,5,0,Hoàn thiện mặt ngoài thô bên trong,0,,0,0,Sổ đỏ chính chủ,0,0,"Dự án FLC Hạ Long, Đường 18, Phường Hà Trung, Hạ Long, Quảng Ninh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID538STTIF5,0,57,5,4,4,0,Full nội thât,0,,0,0,Đã co Số,0,0,"Quận 12, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID538STTIF6,19000000000,56,4,6,6,0,NTCC.,0,,0,0,Sổ hồng chính chủ.,0,1,"Đường Trần Quốc Thảo, Phường 8, Quận 3, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID538STTIF7,7000000000,79,3,4,4,0,Đầy đủ tiện nghi,0,,0,0,"Cá nhân, hoàn công, không cầm ngân hàng.",0,0,"Đường Ngô Tất Tố, Phường 21, Bình Thạnh, Hồ Chí Minh",Bán nhà riêng

FID538STTIF8,3000000000,61,2,33,33,0,,0,,0,0,,0,0,"Đường Ông Ích Khiêm, Phường Thanh Bình, Hải Châu, Đà Nẵng",Bán nhà riêng

FID538STTIF9,10000000000,74,3,0,0,0,,0,,0,0,,0,0,"Đường Phan Chu Trinh, Bình Thạnh, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID538STTIF10,13000000000,127,2,5,5,0,Full nội thất.,0,,0,0,"Đã có sổ, bao sang tên.",0,0,"Đường Phan Chu Trinh, Quận 9, Hồ Chí Minh",Bán nhà riêng

FID538STTIF11,1000000000,100,1,2,2,0,,0,,0,0,,0,0,"Dự án Mỹ Phước 3, Đường NH7A, Phường Thới Hòa, Bến Cát, Bình Dương",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID538STTIF12,9000000000,300,1,0,0,0,,0,,0,0,,0,0,"Dự án FLC Hạ Long, Phường Hà Trung, Hạ Long, Quảng Ninh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID538STTIF13,6000000000,66,5,5,5,0,Gỗ xịn cao cấp,0,,0,0,,0,0,"Đường Quang Trung, Phường 8, Gò Vấp, Hồ Chí Minh",Bán nhà riêng

FID538STTIF14,3000000000,32,5,3,3,0,Full nội thất,0,,0,0,Sổ đỏ chính chủ,0,0,"Ngõ 322, đường Mỹ Đình, Nam Từ Liêm, Hà Nội",Bán nhà riêng

FID538STTIF15,2000000000,46,2,2,2,0,,0,,0,0,,0,0,"Đường Núi Thành, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",Bán nhà riêng

FID538STTIF16,9000000000,300,1,0,0,0,,0,,0,0,,0,0,"Dự án FLC Hạ Long, Phường Hà Trung, Hạ Long, Quảng Ninh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID538STTIF17,5000000000,54,4,5,5,0,,0,,0,0,Sổ hồng,0,1,"Đường Phan Anh, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",Bán nhà riêng

FID538STTIF18,0,800,1,4,4,0,Full nội thất cao cấp.,0,,0,0,Sổ hồng.,0,1,"Dự án Oceanami Luxury Homes and Resort, Đường 44A, Thị trấn Phước Hải, Đất Đỏ, Bà Rịa Vũng Tàu","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID538STTIF19,4000000000,37,5,4,4,0,Full nội thất,0,,0,0,Sổ đỏ,0,0,"Đường Nguyễn Thị Định, Phường Trung Hòa, Cầu Giấy, Hà Nội",Bán nhà riêng

FID538STTIF20,1000000000,40,4,4,4,0,,0,,0,0,Có sổ.,0,0,"Xã Cự Khê, Thanh Oai, Hà Nội",Bán nhà riêng

FID539STTIF1,11000000000,58,4,0,0,0,,0,,0,0,Sổ hồng.,0,1,"Đường Võ Duy Ninh, Phường 22, Bình Thạnh, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID539STTIF2,5000000000,50,4,4,4,0,,0,,0,0,Có sổ.,0,0,"Đường Làng Tăng Phú, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",Bán nhà riêng

FID539STTIF3,1000000000,32,4,3,3,0,"Nội thất cơ bản, đầy đủ.",0,,0,0,"Sổ đỏ chính chủ, pháp lý rõ ràng.",0,0,"Đường Hòa Bình, Phường Yên Nghĩa, Hà Đông, Hà Nội",Bán nhà riêng

FID539STTIF4,11000000000,56,1,6,6,0,,0,,0,0,,0,0,"Đường Trần Quang Khải, Phường Tân Định, Quận 1, Hồ Chí Minh",Bán nhà riêng

FID539STTIF5,10000000000,50,5,6,6,0,Cao cấp,0,,0,0,Đã có sổ đỏ,0,0,"Phố Trần Quốc Hoàn, Phường Dịch Vọng, Cầu Giấy, Hà Nội",Bán nhà riêng

FID539STTIF6,10000000000,60,4,0,0,0,,0,,0,0,Có sổ.,0,0,"Đường Chiến Thắng, Phường Văn Quán, Hà Đông, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID539STTIF7,14000000000,210,3,4,4,0,,0,,0,0,Đã có sổ hồng.,0,1,"Đường Ông Ích Khiêm, Phường 9, Vũng Tàu, Bà Rịa Vũng Tàu","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID539STTIF8,23000000000,108,4,0,0,0,,0,,0,0,,0,0,"Đường Tăng Bạt Hổ, Phường 12, Quận 5, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID539STTIF9,0,120,2,3,3,0,Nội thất cơ bản,0,,0,0,Đã có sổ hồng riêng,0,1,"Đường Hương Lộ 11, Xã Hưng Long, Bình Chánh, Hồ Chí Minh",Bán nhà riêng

FID539STTIF10,3000000000,85,2,2,2,0,Để lại toàn bộ nội thất.,0,,0,0,,0,0,"Dự án Nam Cầu Tuyên Sơn-Nam Việt Á, Đường Đa Mặn 3, Phường Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID539STTIF11,6000000000,42,1,4,4,0,,0,,0,0,,0,0,"Đường Trường Chinh, Phường 13, Tân Bình, Hồ Chí Minh",Bán nhà riêng

FID539STTIF12,23000000000,108,1,1,1,0,,0,,0,0,Có sổ,0,0,"Phố Bạch Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID539STTIF13,5000000000,27,1,0,0,0,,0,,0,0,,0,0,"Đường Duy Tân, Phường 15, Phú Nhuận, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID539STTIF14,12000000000,63,1,0,0,0,,0,,0,0,,0,0,"220/, Đường Hoàng Hoa Thám, Phường 5, Bình Thạnh, Hồ Chí Minh",Bán nhà riêng

FID539STTIF15,15000000000,160,1,8,8,0,,0,,0,0,,0,0,"Đường Nơ Trang Long, Phường 13, Bình Thạnh, Hồ Chí Minh",Bán nhà riêng

FID539STTIF16,3000000000,47,5,0,0,0,,0,,0,0,Sổ đỏ.,0,0,"Ngõ 622 Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",Bán nhà riêng

FID539STTIF17,11000000000,70,1,0,0,0,,0,,0,0,Sổ hồng,0,1,"Đường Bùi Đình Túy, Phường 26, Bình Thạnh, Hồ Chí Minh",Bán nhà riêng

FID539STTIF18,3000000000,40,4,4,4,0,,0,,0,0,Sổ đỏ chính chủ.,0,0,"Phố Cự Lộc, Phường Thượng Đình, Thanh Xuân, Hà Nội",Bán nhà riêng

FID539STTIF19,1000000000,54,3,3,3,0,,0,,0,0,,0,0,"Đường Kênh Tre, Phường Tân Bình, Hải Dương, Hải Dương",Bán nhà riêng

FID539STTIF20,3000000000,56,1,2,2,0,,0,,0,0,,0,0,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",Bán nhà riêng

FID540STTIF1,4000000000,52,3,4,4,0,,0,,0,0,Sổ hồng,0,1,"Đường 18B, Phường Bình Hưng Hòa A, Bình Tân, Hồ Chí Minh",Bán nhà riêng

FID540STTIF2,5000000000,100,3,3,3,0,"Nội thất đầy đủ và cao cấp, đồ gỗ full nhà.",0,,0,0,Sổ đỏ chính chủ.,0,0,"Dự án Nam cầu Nguyễn Tri Phương, Đường Bùi Trang Chước, Phường Hòa Xuân, Cẩm Lệ, Đà Nẵng",Bán nhà riêng

FID540STTIF3,0,70,1,4,4,0,,0,,0,0,Có sổ,0,0,"Đường Lê Quang Định, Phường 1, Bình Thạnh, Hồ Chí Minh",Bán nhà riêng

FID540STTIF4,6000000000,72,4,5,5,0,"Nhà full nội thất. Tủ rượu, tủ âm tường, giường, bàn trang điểm.",0,,0,0,ĐÃ CÓ SỔ,0,0,"Đường Hiệp Bình, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID540STTIF5,32000000000,140,1,0,0,0,,0,,0,0,,0,0,"Dự án KĐT Trung Yên, Phường Trung Hòa, Cầu Giấy, Hà Nội","Bán nhà biệt thự, liền kề (nhà trong dự án quy hoạch)"

FID540STTIF6,11000000000,84,1,0,0,0,,0,,0,0,,0,0,"Đường Nguyễn Văn Đậu, Phường 11, Gò Vấp, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID540STTIF7,4000000000,53,3,5,5,0,Đầy đủ,0,,0,0,Sổ hồng,0,1,"Đường Lê Đức Thọ, Phường 16, Gò Vấp, Hồ Chí Minh",Bán nhà riêng

FID540STTIF8,9000000000,57,1,0,0,0,,0,,0,0,,0,0,"Phố Lê Trọng Tấn, Phường Khương Mai, Thanh Xuân, Hà Nội",Bán nhà riêng

FID540STTIF9,1000000000,100,3,3,3,0,,0,,0,0,Sổ hồng thổ cư 100%.,0,1,"Đường ĐT 745, Phường Thái Hòa, Tân Uyên, Bình Dương",Bán nhà riêng

FID540STTIF10,2000000000,32,3,3,3,0,,0,,0,0,Có sổ.,0,0,"Ngõ 83, Đường Đào Tấn, Phường Ngọc Khánh, Ba Đình, Hà Nội",Bán nhà riêng

FID540STTIF11,3000000000,35,5,6,6,0,,0,,0,0,,0,0,"Ngõ 360, Phố Xã Đàn, Phường Trung Phụng, Đống Đa, Hà Nội",Bán nhà riêng

FID540STTIF12,2000000000,33,5,3,3,0,"Đầy đủ nội thất cơ bản tặng thêm nội thất bình nóng lạnh, quạt trần, điều hòa.",0,,0,0,"Sổ đỏ chính chủ, giấy phép xây dựng.",0,0,"Đường Ngô Đình Mẫn, Phường La Khê, Hà Đông, Hà Nội",Bán nhà riêng

FID540STTIF13,12000000000,74,5,0,0,0,Full nội thất.,0,,0,0,Sổ đỏ chính chủ sẵn sàng giao dịch. Pháp lý sạch sẽ.,0,0,"Phố Kim Mã, Phường Kim Mã, Ba Đình, Hà Nội",Bán nhà riêng

FID540STTIF14,0,45,2,2,2,0,,0,,0,0,,0,0,"Đường Gò Dầu, Phường Tân Quý, Tân Phú, Hồ Chí Minh",Bán nhà riêng

FID540STTIF15,3000000000,40,5,6,6,0,,0,,0,0,"Không lỗi phong thủy. Sổ đỏ riêng đầy đủ, giấy tờ pháp lý rõ ràng, sạch sẽ, không tranh chấp sang tên ngay.",0,0,"Đường Láng Trung, Phường Láng Hạ, Đống Đa, Hà Nội",Bán nhà riêng

FID540STTIF16,30000000000,180,3,0,0,0,,0,,0,0,,0,0,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh",Bán nhà riêng

FID540STTIF17,4000000000,270,1,3,3,0,,0,,0,0,Có sổ hồng riêng,0,1,"Đường Trần Thị Bàu, Xã Tân An Hội, Củ Chi, Hồ Chí Minh",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID540STTIF18,4000000000,32,5,4,4,0,,0,,0,0,Sổ đỏ chính chủ. Sẵn sang giao dịch.,0,0,"Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội",Bán nhà riêng

FID540STTIF19,3000000000,23,2,1,1,0,,0,,0,0,,0,0,"Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, Hồ Chí Minh",Bán nhà riêng

FID540STTIF20,0,0,4,0,0,0,,0,,0,0,Pháp lý sạch sẽ. sổ đỏ chính chủ. sẵn sàng giao dịch.,0,0,"Đường Nguyễn Thị Định, Phường Trung Hòa, Cầu Giấy, Hà Nội",Bán nhà mặt phố (nhà mặt tiền trên các tuyến phố)

FID541STTIF1,2000000000,32,3,3,3,0,,0,,0,0,Có sổ.,0,0,"Ngõ 83, Đường Đào Tấn, Phường Ngọc Khánh, Ba Đình, Hà Nội",Bán nhà riêng

FID541STTIF2,3000000000,35,5,6,6,0,,0,,0,0,,0,0,"Ngõ 360, Phố Xã Đàn, Phường Trung Phụng, Đống Đa, Hà Nội",Bán nhà riêng

